,Fourier Transform,,,,,,,,,
0.528717041015625,-0.19557937071841,0.400967128070113,-7.01090342320586,0.446123220695139,0.199025928043404,,,,,114.285714281143
0.522308349609375,-0.016790834298223,0.355712862593686,-8.96834261858604,0.356108933798388,0.126813572731025,,,,,117.142857138143
0.492401123046875,0.042597120462531,0.379602391858838,-8.35907529516231,0.381984935012691,0.14591249057665,,,,,119.999999995143
0.4656982421875,-0.15119513956909,0.501522705781297,-5.61639642679975,0.523817711273216,0.27438499464351,,,,,122.857142852143
0.442840576171875,-0.06748307680726,0.5272498692409,-5.48910236749974,0.531550929140305,0.282546390269921,,,,,125.714285709143
0.398193359375,-0.111703087144659,0.37423490025959,-8.16646608231749,0.390550048329216,0.152529340249953,,,,,128.571428566143
0.344573974609375,-0.023445977218074,0.396208300716362,-8.02634710589449,0.396901412701262,0.157530731404257,,,,,131.428571423143
0.30975341796875,0.044300872793894,0.4227862258575,-7.43015987366265,0.425100882268115,0.18071076010513,,,,,134.285714280143
0.232635498046875,-0.052704245119274,0.447605800244909,-6.92228732573811,0.450698002953728,0.203128689866478,,,,,137.142857137143
0.18585205078125,-0.239758451764126,0.434819901693269,-6.08090656197193,0.496540493918547,0.246552462100874,,,,,139.999999994143
0.115997314453125,-0.107643080787096,0.271432928202221,-10.6924006630558,0.291998060530836,0.08526286735377,,,,,142.857142851143
0.052978515625,-0.086032711729933,0.379730443739299,-8.19309858851567,0.389354385348426,0.151596837390051,,,,,145.714285708143
-0.010040283203125,-0.097521560196532,0.311812224345474,-9.71683714144592,0.326706776719488,0.106737317954438,,,,,148.571428565143
-0.0751953125,-0.187788876395718,0.205860633766823,-11.0989622349401,0.27864540662434,0.077643262632844,,,,,151.428571422143
-0.14996337890625,-0.165538378297412,0.352261381651962,-8.19613065276425,0.389218493513202,0.151491035692686,,,,,154.285714279143
-0.20635986328125,-0.099493484873697,0.403680323482456,-7.62313638895403,0.415760456391914,0.172856757099213,,,,,157.142857136143
-0.26531982421875,-0.280110226663166,0.234184624095889,-8.75156241241122,0.365108445868105,0.133304177244223,,,,,159.999999993143
-0.318084716796875,-0.031506712697208,0.311777413344114,-10.078981162573,0.313365327400035,0.098197828416531,,,,,162.857142850143
-0.37982177734375,-0.139136491434598,0.371811674172332,-8.02435838725133,0.396992297531781,0.157602884299562,,,,,165.714285707143
-0.42083740234375,-0.234833426717033,0.328369718148109,-7.87883247060411,0.403699653331945,0.162973410100333,,,,,168.571428564143
-0.460784912109375,-0.08365038701352,0.248905006087983,-11.614588683624,0.262585394306635,0.068951089303171,,,,,171.428571421143
-0.485137939453125,0.082249263238104,0.301795704376828,-10.0945875038877,0.312802794878045,0.097845588483517,,,,,174.285714278143
-0.51611328125,-0.134252386546602,0.378643017120174,-7.92111975045081,0.401739016909395,0.161394237707327,,,,,177.142857135143
-0.531494140625,-0.12357191581844,0.221747345715668,-11.9083163834961,0.253854099259759,0.064441903710984,,,,,179.999999992143
-0.5323486328125,-0.076573994248611,0.390261481905984,-8.00882472867936,0.397702905263013,0.158167600854641,,,,,182.857142849143
-0.525299072265625,-0.054575216793899,0.252915495960097,-11.742837848366,0.258736743399237,0.066944702384843,,,,,185.714285706143
-0.514404296875,-0.032700972544921,0.197734798981928,-13.9611542001806,0.200420568639566,0.040168404333807,,,,,188.571428563143
-0.498382568359375,0.048377512496302,0.275936613071443,-11.0523326858882,0.280145316128379,0.078481398148669,,,,,191.428571420143
-0.469757080078125,-0.034699693712631,0.223305634811821,-12.9183860431604,0.225985564323168,0.051069475282461,,,,,194.285714277143
-0.451171875,-0.132325245961346,0.254355452485144,-10.850929599237,0.286717050291141,0.082206666927653,,,,,197.142857134143
-0.40289306640625,-0.067132883920601,0.363390427833434,-8.64678313719043,0.369539479818413,0.136559427144463,,,,,199.999999991143
-0.353759765625,-0.156225212228782,0.292381129138826,-9.59029806075156,0.331501193983405,0.109893041612423,,,,,202.857142848143
-0.295867919921875,-0.089627140291664,0.212290724716959,-12.7490240306359,0.230435188453746,0.053100376077713,,,,,205.714285705143
-0.237762451171875,-0.079347723225844,0.198573356742745,-13.3982311913402,0.21383975119048,0.045727439189207,,,,,208.571428562143
-0.181365966796875,-0.300620207534903,0.459363474546189,-5.20875036397807,0.548987532577449,0.301387310925476,,,,,211.428571419143
-0.1102294921875,-0.086916999093601,0.112764247025115,-16.9313896373579,0.142373944732097,0.020270340138578,,,,,214.285714276143
-0.04742431640625,-0.10047771158113,0.205665967290609,-12.8071628391137,0.228897926216387,0.052394260626163,,,,,217.142857133143
0.02008056640625,-0.260897718334097,0.425797222041679,-6.03154238227055,0.499370497456896,0.249370893730348,,,,,219.999999990143
0.088653564453125,0.013041292818534,0.050356872199942,-25.6768987901395,0.052018168904144,0.00270588989614,,,,,222.857142847143
0.142486572265625,-0.17694280871616,0.195384604108027,-11.5811580666936,0.263597991416501,0.069483901078814,,,,,225.714285704143
0.2161865234375,-0.028830351513738,0.233336382291481,-12.5745509141505,0.235110732356654,0.055277056469282,,,,,228.571428561143
0.260833740234375,-0.22042187843043,0.134785337253328,-11.7552991660841,0.258365809714235,0.066752891629293,,,,,231.428571418143
0.323638916015625,0.013393615587088,0.345143678612191,-9.23346641177344,0.345403456590188,0.11930354782445,,,,,234.285714275143
0.37469482421875,-0.186310267948604,0.141347485742141,-12.6208709232309,0.23386027381474,0.054690627668705,,,,,237.142857132143
0.415283203125,-0.200745374575996,0.268265822984882,-9.49754624351348,0.33506007997882,0.112265257195413,,,,,239.999999989143
0.460357666015625,-0.066436726510873,0.20472973267132,-13.3415549124469,0.215239638703354,0.046328102069151,,,,,242.857142846143
0.4921875,-0.208414505869679,0.08316609103064,-12.9797288162209,0.224395198153212,0.050353204954219,,,,,245.714285703143
0.5126953125,-0.211679942151819,0.223341397410502,-10.2369690299471,0.307717041625376,0.094689777706673,,,,,248.571428560143
0.52978515625,-0.045822769793712,0.325178702356486,-9.67216437142869,0.328391404725848,0.107840914697816,,,,,251.428571417143
0.53619384765625,-0.093843583349353,0.230112629323921,-12.0930368050296,0.248512455040417,0.061758440310216,,,,,254.285714274143
0.53533935546875,-0.11736052944801,0.2499432405271,-11.1778796276922,0.276125184214524,0.076245117357505,,,,,257.142857131143
0.530426025390625,-0.070033257773987,0.125892615959726,-16.8290639169726,0.144061125733561,0.020753607947621,,,,,259.999999988143
0.5032958984375,-0.049317091111391,0.238353939953995,-12.2734993699279,0.243402498276583,0.059244776167282,,,,,262.857142845143
0.471466064453125,-0.13868165348317,0.136419266265605,-14.2201653986777,0.194532303798809,0.037842817221272,,,,,265.714285702143
0.440704345703125,-0.183648486344039,0.171588162764187,-11.9949418220006,0.25133496401664,0.063169264137246,,,,,268.571428559143
0.3990478515625,0.035794173069264,0.125775415784363,-17.6698666950149,0.13076956083677,0.017100678041442,,,,,271.428571416143
0.3529052734375,-0.142605795747913,0.142023096259397,-13.9247021109423,0.201263441419452,0.040506972852001,,,,,274.285714273143
0.289459228515625,-0.062570461288684,0.190967666617873,-13.937937605359,0.200956991217906,0.040383712319354,,,,,277.142857130143
0.236053466796875,0.020184224175666,0.275519666778954,-11.1737023273333,0.276258012892946,0.076318489687559,,,,,279.999999987143
0.190765380859375,-0.115293806484512,0.214271618841344,-12.2764169923951,0.243320752206996,0.059204988454578,,,,,282.857142844143
0.119415283203125,-0.069013127366815,0.207154545868251,-13.2170185022662,0.218347927910548,0.04767581762283,,,,,285.714285701143
0.046783447265625,0.003864104001151,0.082948619604778,-21.6144023352431,0.083038574133169,0.00689540479407,,,,,288.571428558143
-0.026275634765625,-0.109857061656503,0.278403442821094,-10.4780323937232,0.299294254823641,0.089577050970439,,,,,291.428571415143
-0.074127197265625,-0.123050009221906,0.191636997345247,-12.8511687987469,0.227741176604085,0.051866043521013,,,,,294.285714272143
-0.14141845703125,-0.195870745488477,0.186159763057222,-11.3655337573747,0.270223622801066,0.073020806319733,,,,,297.142857129143
-0.2059326171875,-0.193424101766192,0.282990910698717,-9.29974187792276,0.342777972866034,0.117496738682148,,,,,299.999999986143
-0.265106201171875,-0.086667038155283,0.153266794381876,-15.0861188837771,0.176073523741378,0.031001885762706,,,,,302.857142843143
-0.3187255859375,-0.171754786769581,0.22018103151941,-11.0802014739517,0.279247906740974,0.077979393419216,,,,,305.714285700143
-0.372772216796875,-0.045631520513359,0.235377509377732,-12.4044691798346,0.239759895698229,0.057484807585226,,,,,308.571428557143
-0.41741943359375,-0.128580589317662,0.085668663889848,-16.2210959467882,0.154505947852983,0.023872087921949,,,,,311.428571414143
-0.45758056640625,-0.072524675867096,0.16966527595989,-14.6793218980014,0.184515946400773,0.034046134476173,,,,,314.285714271143
-0.485992431640625,-0.125682909854919,0.095563217477828,-16.0330346349556,0.15788768908409,0.024928522364314,,,,,317.142857128143
-0.5084228515625,-0.262717727452242,0.136533721136989,-10.5718832136598,0.296077796069181,0.087662061325184,,,,,319.999999985143
-0.53106689453125,-0.061000378932286,0.139481252392655,-16.3496028105422,0.152236874635897,0.023176065998906,,,,,322.857142842143
-0.524871826171875,-0.199866408687538,0.249541140054342,-9.904753318185,0.319714500611522,0.102217361901275,,,,,325.714285699143
-0.526580810546875,-0.119034044820368,0.177583787394728,-13.4003528546755,0.213787523891722,0.045705105371754,,,,,328.571428556143
-0.51739501953125,-0.10161737374987,0.015910992897158,-19.7554510579069,0.102855482803758,0.010579250342794,,,,,331.428571413143
-0.497528076171875,-0.215587655900259,0.176646426987158,-11.0967961534596,0.278714903698919,0.077681997543898,,,,,334.285714270143
-0.466339111328125,-0.087477938130004,0.071870527961086,-18.9218778144096,0.113215557450741,0.012817762448882,,,,,337.142857127143
-0.444976806640625,-0.146928618235294,0.131392317497756,-14.105870675781,0.197109005258421,0.038851959953964,,,,,339.999999984143
-0.405242919921875,-0.145862178556923,0.197518955695271,-12.1975822427201,0.245539229029339,0.060289512992322,,,,,342.857142841143
-0.353759765625,-0.136703393721179,0.198510392199848,-12.3586727182189,0.241027371197184,0.058094193666225,,,,,345.714285698143
-0.297149658203125,-0.076787474524754,0.120066987107803,-16.9223881026944,0.142521569023903,0.020312397637035,,,,,348.571428555143
-0.239898681640625,-0.122443650044011,0.157371197337715,-14.0057392837021,0.199394436200227,0.039758141187607,,,,,351.428571412143
-0.18756103515625,-0.154154462241279,0.014638518193989,-16.2018913712158,0.154847939746752,0.023977884443814,,,,,354.285714269143
-0.119415283203125,-0.22736742221372,0.033860725992563,-12.7701669776588,0.22987495176477,0.052842493448856,,,,,357.142857126143
-0.04998779296875,-0.137162567901276,0.16600785041901,-13.3374252042724,0.215341998769429,0.046372176434013,,,,,359.999999983143
0.017303466796875,-0.302687055259055,0.093174851358985,-9.9869470956354,0.316703341231454,0.100301006347167,,,,,362.857142840143
0.08502197265625,-0.340566527157292,0.073049590105503,-9.16061147587771,0.348312793383419,0.121321802034561,,,,,365.714285697143
0.144195556640625,-0.161556814684651,0.171623477798226,-12.5527510868614,0.235701553882465,0.055555222502609,,,,,368.571428554143
0.2093505859375,-0.260075030031131,0.200645503359527,-9.66988057317036,0.328477760684177,0.107897639264091,,,,,371.428571411143
0.27044677734375,-0.107098626886595,0.079674621759502,-17.4913711552594,0.133484685389426,0.017818161233514,,,,,374.285714268143
0.31787109375,-0.288035936486788,0.090505899644969,-10.4021465175851,0.301920550109406,0.091156018578367,,,,,377.142857125143
0.328125,-0.307527167786641,0.191103077825946,-8.82419353930901,0.362068150051095,0.131093345281423,,,,,379.999999982143
0.415069580078125,-0.199063155869373,0.056698766615103,-13.6814151385066,0.206980410088366,0.042840890160348,,,,,382.857142839143
0.457366943359375,-0.311526386960493,0.047511249349332,-10.0302447338375,0.315128558825431,0.099306008587393,,,,,385.714285696143
0.4810791015625,-0.126745006576692,0.022959162686298,-17.8011644678092,0.128807685498116,0.016591419843382,,,,,388.571428553143
0.5067138671875,-0.334261271972297,-0.031753542966244,-9.47926263052862,0.33576611715813,0.112738885431447,,,,,391.428571410143
0.521240234375,-0.10939909418104,0.08201076656231,-17.282994427049,0.136725738761105,0.01869392763977,,,,,394.285714267143
0.546661376953125,-0.271702601141946,0.089728404013196,-10.8685669690146,0.286135439877787,0.081873489954055,,,,,397.142857124143
0.532135009765625,-0.297566182743038,0.029519337507471,-10.4857978658759,0.299026795453422,0.089417024399143,,,,,399.999999981143
0.528289794921875,-0.109275805173217,0.083116263433062,-17.2469982336676,0.137293535329705,0.018849514843329,,,,,402.857142838143
0.495391845703125,-0.409372796709772,0.255724932477908,-6.32678883988762,0.482681393650937,0.23298132777681,,,,,405.714285695143
0.476806640625,-0.171689920388265,0.076396387666326,-14.5205509423267,0.187919761630842,0.035313836811393,,,,,408.571428552143
0.4468994140625,-0.064330251299647,0.026538727133258,-23.1491375517145,0.069589404869773,0.004842685270129,,,,,411.428571409143
0.398193359375,-0.09206359422243,0.068636393160155,-18.7986519638979,0.114833182692058,0.013186659847188,,,,,414.285714266143
0.34393310546875,-0.270883783546924,0.057579741408313,-11.1524172078116,0.276935824351681,0.076693450809345,,,,,417.142857123143
0.31231689453125,-0.094619845519891,0.005231675667725,-20.4670985141601,0.094764368812863,0.0089802855965,,,,,419.999999980143
0.2384033203125,-0.266588833727061,0.246646803740413,-8.79741204318151,0.363186249826884,0.131904252063316,,,,,422.857142837143
0.19012451171875,-0.19525666279039,-0.171006765492881,-11.7154326284725,0.259554383912846,0.067368478208377,,,,,425.714285694143
0.118988037109375,-0.256653155199895,0.118420533491659,-10.974843951991,0.282655735527356,0.079894264826511,,,,,428.571428551143
0.04998779296875,-0.184956390920623,0.060690640981085,-14.2144994477015,0.194659241869163,0.037892220445077,,,,,431.428571408143
-0.0042724609375,-0.272588610552759,0.006346266978635,-11.2874925235809,0.272662475796814,0.074344825707648,,,,,434.285714265143
-0.074554443359375,-0.28402562741633,0.083388836493604,-10.5737566107193,0.296013944065135,0.087624255080997,,,,,437.142857122143
-0.14227294921875,-0.140558519041149,0.083806430761962,-15.7218593883921,0.163646616561726,0.026780215112101,,,,,439.999999979143
-0.207855224609375,-0.390541543617418,0.114923160097115,-7.80598790981025,0.407099533305779,0.165730030017783,,,,,442.857142836143
-0.263824462890625,-0.210445176317303,0.045862284756451,-13.3357074627552,0.215384589509794,0.046390521398303,,,,,445.714285693142
-0.321929931640625,-0.164288594709549,0.106341689549254,-14.1680919435561,0.195702062553843,0.038299297287829,,,,,448.571428550143
-0.38238525390625,-0.2529243157305,0.147965650845975,-10.661861355894,0.293026523232991,0.085864543318015,,,,,451.428571407142
-0.42083740234375,-0.14170210722811,-0.070565850752446,-16.0103580486115,0.158300431096391,0.025059026485303,,,,,454.285714264142
-0.459075927734375,-0.159170547774001,0.09107789272094,-14.7326737543328,0.183386056779578,0.033630445821163,,,,,457.142857121142
-0.47894287109375,-0.205176732769919,-0.051158040774942,-13.4955029244743,0.211458357144071,0.044714636806069,,,,,459.999999978142
-0.510772705078125,-0.400750480712675,-0.074716865084039,-7.79411947729814,0.407656175863222,0.166183557719426,,,,,462.857142835142
-0.525726318359375,-0.244319273441076,0.059704359408675,-11.9889471844814,0.251508484761797,0.063256517907175,,,,,465.714285692142
-0.51995849609375,-0.231897657335661,0.083694474141083,-12.1623009771421,0.246538614581002,0.06078128847952,,,,,468.571428549142
-0.52593994140625,-0.271756003241212,0.039240849743644,-11.2267951917734,0.27457452464903,0.075391169586241,,,,,471.428571406142
-0.51568603515625,-0.117901275412862,-0.005171166710046,-18.5612833870215,0.118014624979799,0.013927451709123,,,,,474.285714263142
-0.503082275390625,-0.26635933063564,0.058666320620408,-11.2849110314259,0.272743524564384,0.074389030191803,,,,,477.142857120142
-0.467193603515625,-0.24025923568538,-0.007745028423427,-12.3818874699443,0.240384038150212,0.057784485797403,,,,,479.999999977142
-0.439849853515625,-0.262115478515623,0,-11.6301466443692,0.262115478515623,0.068704524077474,,,,,482.857142834142
-0.405242919921875,-0.24025923568538,0.007745028423427,-12.3818874699443,0.240384038150212,0.057784485797403,,,,,485.714285691142
-0.3529052734375,-0.26635933063564,-0.058666320620408,-11.2849110314259,0.272743524564384,0.074389030191803,,,,,488.571428548142
-0.29779052734375,-0.117901275412862,0.005171166710046,-18.5612833870215,0.118014624979799,0.013927451709123,,,,,491.428571405142
-0.236480712890625,-0.271756003241212,-0.039240849743644,-11.2267951917734,0.27457452464903,0.075391169586241,,,,,494.285714262142
-0.1871337890625,-0.231897657335661,-0.083694474141083,-12.1623009771421,0.246538614581002,0.06078128847952,,,,,497.142857119142
-0.1119384765625,-0.244319273441076,-0.059704359408675,-11.9889471844814,0.251508484761797,0.063256517907175,,,,,499.999999976142
-0.0538330078125,-0.400750480712675,0.074716865084039,-7.79411947729814,0.407656175863222,0.166183557719426,,,,,502.857142833142
0.025634765625,-0.205176732769919,0.051158040774942,-13.4955029244743,0.211458357144071,0.044714636806069,,,,,505.714285690142
0.09100341796875,-0.159170547774001,-0.09107789272094,-14.7326737543328,0.183386056779578,0.033630445821163,,,,,508.571428547142
0.1495361328125,-0.14170210722811,0.070565850752446,-16.0103580486115,0.158300431096391,0.025059026485303,,,,,511.428571404142
0.20849609375,-0.2529243157305,-0.147965650845975,-10.661861355894,0.293026523232991,0.085864543318015,,,,,514.285714261142
0.270233154296875,-0.164288594709549,-0.106341689549254,-14.1680919435561,0.195702062553843,0.038299297287829,,,,,517.142857118142
0.33453369140625,-0.210445176317303,-0.045862284756451,-13.3357074627552,0.215384589509794,0.046390521398303,,,,,519.999999975142
0.37554931640625,-0.390541543617418,-0.114923160097115,-7.80598790981025,0.407099533305779,0.165730030017783,,,,,522.857142832142
0.423614501953125,-0.140558519041149,-0.083806430761962,-15.7218593883921,0.163646616561726,0.026780215112101,,,,,525.714285689142
0.45587158203125,-0.28402562741633,-0.083388836493604,-10.5737566107193,0.296013944065135,0.087624255080997,,,,,528.571428546142
0.48834228515625,-0.272588610552759,-0.006346266978635,-11.2874925235809,0.272662475796814,0.074344825707648,,,,,531.428571403142
0.510345458984375,-0.184956390920623,-0.060690640981085,-14.2144994477015,0.194659241869163,0.037892220445077,,,,,534.285714260142
0.51995849609375,-0.256653155199895,-0.118420533491659,-10.974843951991,0.282655735527356,0.079894264826511,,,,,537.142857117142
0.546661376953125,-0.19525666279039,0.171006765492881,-11.7154326284725,0.259554383912846,0.067368478208377,,,,,539.999999974142
0.52935791015625,-0.266588833727061,-0.246646803740413,-8.79741204318151,0.363186249826884,0.131904252063316,,,,,542.857142831142
0.53277587890625,-0.094619845519891,-0.005231675667725,-20.4670985141601,0.094764368812863,0.0089802855965,,,,,545.714285688142
0.499237060546875,-0.270883783546924,-0.057579741408313,-11.1524172078116,0.276935824351681,0.076693450809345,,,,,548.571428545142
0.471038818359375,-0.09206359422243,-0.068636393160155,-18.7986519638979,0.114833182692058,0.013186659847188,,,,,551.428571402142
0.44219970703125,-0.064330251299647,-0.026538727133258,-23.1491375517145,0.069589404869773,0.004842685270129,,,,,554.285714259142
0.397979736328125,-0.171689920388265,-0.076396387666326,-14.5205509423267,0.187919761630842,0.035313836811393,,,,,557.142857116142
0.355255126953125,-0.409372796709772,-0.255724932477908,-6.32678883988762,0.482681393650937,0.23298132777681,,,,,559.999999973142
0.2913818359375,-0.109275805173217,-0.083116263433062,-17.2469982336676,0.137293535329705,0.018849514843329,,,,,562.857142830142
0.245880126953125,-0.297566182743038,-0.029519337507471,-10.4857978658759,0.299026795453422,0.089417024399143,,,,,565.714285687142
0.182647705078125,-0.271702601141946,-0.089728404013196,-10.8685669690146,0.286135439877787,0.081873489954055,,,,,568.571428544142
0.121337890625,-0.10939909418104,-0.08201076656231,-17.282994427049,0.136725738761105,0.01869392763977,,,,,571.428571401142
0.0521240234375,-0.334261271972297,0.031753542966244,-9.47926263052862,0.33576611715813,0.112738885431447,,,,,574.285714258142
-0.01495361328125,-0.126745006576692,-0.022959162686298,-17.8011644678092,0.128807685498116,0.016591419843382,,,,,577.142857115142
-0.087371826171875,-0.311526386960493,-0.047511249349332,-10.0302447338375,0.315128558825431,0.099306008587393,,,,,579.999999972142
-0.140777587890625,-0.199063155869373,-0.056698766615103,-13.6814151385066,0.206980410088366,0.042840890160348,,,,,582.857142829142
-0.213836669921875,-0.307527167786641,-0.191103077825946,-8.82419353930901,0.362068150051095,0.131093345281423,,,,,585.714285686142
-0.2708740234375,-0.288035936486788,-0.090505899644969,-10.4021465175851,0.301920550109406,0.091156018578367,,,,,588.571428543142
-0.327056884765625,-0.107098626886595,-0.079674621759502,-17.4913711552594,0.133484685389426,0.017818161233514,,,,,591.428571400142
-0.382171630859375,-0.260075030031131,-0.200645503359527,-9.66988057317036,0.328477760684177,0.107897639264091,,,,,594.285714257142
-0.412933349609375,-0.161556814684651,-0.171623477798226,-12.5527510868614,0.235701553882465,0.055555222502609,,,,,597.142857114142
-0.460784912109375,-0.340566527157292,-0.073049590105503,-9.16061147587771,0.348312793383419,0.121321802034561,,,,,599.999999971142
-0.490692138671875,-0.302687055259055,-0.093174851358985,-9.9869470956354,0.316703341231454,0.100301006347167,,,,,602.857142828142
-0.51483154296875,-0.137162567901276,-0.16600785041901,-13.3374252042724,0.215341998769429,0.046372176434013,,,,,605.714285685142
-0.52166748046875,-0.22736742221372,-0.033860725992563,-12.7701669776588,0.22987495176477,0.052842493448856,,,,,608.571428542142
-0.527435302734375,-0.154154462241279,-0.014638518193989,-16.2018913712158,0.154847939746752,0.023977884443814,,,,,611.428571399142
-0.533203125,-0.122443650044011,-0.157371197337715,-14.0057392837021,0.199394436200227,0.039758141187607,,,,,614.285714256142
-0.515899658203125,-0.076787474524754,-0.120066987107803,-16.9223881026944,0.142521569023903,0.020312397637035,,,,,617.142857113142
-0.499664306640625,-0.136703393721179,-0.198510392199848,-12.3586727182189,0.241027371197184,0.058094193666225,,,,,619.999999970142
-0.467193603515625,-0.145862178556923,-0.197518955695271,-12.1975822427201,0.245539229029339,0.060289512992322,,,,,622.857142827142
-0.448394775390625,-0.146928618235294,-0.131392317497756,-14.105870675781,0.197109005258421,0.038851959953964,,,,,625.714285684142
-0.406951904296875,-0.087477938130004,-0.071870527961086,-18.9218778144096,0.113215557450741,0.012817762448882,,,,,628.571428541142
-0.349700927734375,-0.215587655900259,-0.176646426987158,-11.0967961534596,0.278714903698919,0.077681997543898,,,,,631.428571398142
-0.298004150390625,-0.10161737374987,-0.015910992897158,-19.7554510579069,0.102855482803758,0.010579250342794,,,,,634.285714255142
-0.244598388671875,-0.119034044820368,-0.177583787394728,-13.4003528546755,0.213787523891722,0.045705105371754,,,,,637.142857112142
-0.189697265625,-0.199866408687538,-0.249541140054342,-9.904753318185,0.319714500611522,0.102217361901275,,,,,639.999999969142
-0.116851806640625,-0.061000378932286,-0.139481252392655,-16.3496028105422,0.152236874635897,0.023176065998906,,,,,642.857142826142
